,Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
293,23:00 - 00:00,1.5047,-0.0007,1.5054,1.5054,1.5046,41104.0,N.A.
295,00:00 - 01:00,1.505,0.0003,1.5047,1.5052,1.5045,37078.0,N.A.
296,01:00 - 02:00,1.5049,-0.0001,1.505,1.5051,1.5045,35630.0,N.A.
297,02:00 - 03:00,1.5052,0.0003,1.5049,1.5056,1.504,69628.0,N.A.
298,03:00 - 04:00,1.5019,-0.0033,1.5052,1.5052,1.5012,83563.0,N.A.
299,04:00 - 05:00,1.5021,0.0002,1.5019,1.5030000000000001,1.499,115598.0,N.A.
300,05:00 - 06:00,1.5022,0.0001,1.5021,1.5029,1.4991,78674.0,N.A.
301,06:00 - 07:00,1.5026,0.0004,1.5022,1.5037,1.5008,71725.0,N.A.
302,07:00 - 08:00,1.5,-0.0026,1.5026,1.5027,1.4997,85172.0,N.A.
303,08:00 - 09:00,1.5024,0.0024,1.5,1.5033,1.4997,97605.0,N.A.
304,09:00 - 10:00,1.5023,-0.0001,1.5024,1.505,1.5023,113567.0,N.A.
305,10:00 - 11:00,1.5006,-0.0017,1.5023,1.5025,1.4998,102007.0,N.A.
306,11:00 - 12:00,1.5012,0.0006,1.5006,1.5018,1.5002,76063.0,N.A.
307,12:00 - 13:00,1.501,-0.0002,1.5012,1.5016,1.5004,64491.0,N.A.
308,13:00 - 14:00,1.5023,0.0013,1.501,1.5039,1.5008,98292.0,N.A.
309,14:00 - 15:00,1.5061,0.0038,1.5024,1.5099,1.4961,308379.0,N.A.
310,15:00 - 16:00,1.5006,-0.0055,1.5061,1.5064,1.4983,121296.0,N.A.
311,16:00 - 17:00,1.5004,-0.0002,1.5006,1.5007,1.4987,66757.0,N.A.
312,17:00 - 18:00,1.4981,-0.0023,1.5004,1.5004,1.4981,40011.0,N.A.
313,18:00 - 19:00,1.4975,-0.0006,1.4981,1.4985,1.4974,54229.0,N.A.
314,19:00 - 20:00,1.4979,0.0004,1.4975,1.4987,1.4974,54060.0,N.A.
315,20:00 - 21:00,1.496,-0.0019,1.4979,1.4980000000000002,1.4959,50104.0,N.A.
316,21:00 - 22:00,1.4953,-0.0007,1.496,1.4964,1.4951,67145.0,N.A.
317,22:00 - 23:00,1.4942,-0.0011,1.4953,1.4954,1.4923,59435.0,N.A.
318,23:00 - 00:00,1.4957,0.0015,1.4942,1.4957,1.4941,46640.0,N.A.
320,00:00 - 01:00,1.4952,-0.0005,1.4957,1.4957,1.495,51747.0,N.A.
321,01:00 - 02:00,1.4963,0.0011,1.4952,1.4963,1.4947,52110.0,N.A.
322,02:00 - 03:00,1.4941,-0.0022,1.4963,1.4976,1.4939,84056.0,N.A.
323,03:00 - 04:00,1.4941,0.0,1.4941,1.4955,1.492,84789.0,N.A.
324,04:00 - 05:00,1.4958,0.0017,1.4941,1.5007,1.4939,102152.0,N.A.
325,05:00 - 06:00,1.4928,-0.003,1.4958,1.4963,1.4925,101156.0,N.A.
326,06:00 - 07:00,1.4916,-0.0012,1.4928,1.4935,1.4915,62606.0,N.A.
327,07:00 - 08:00,1.4929,0.0013,1.4916,1.4935,1.4912,63583.0,N.A.
328,08:00 - 09:00,1.4923,-0.0006,1.4929,1.493,1.4908,105470.0,N.A.
329,09:00 - 10:00,1.4914,-0.0009,1.4923,1.4938,1.4912,126092.0,N.A.
330,10:00 - 11:00,1.4882,-0.0032,1.4914,1.4914,1.4878,109164.0,N.A.
331,11:00 - 12:00,1.4875,-0.0007,1.4882,1.4892,1.4865,103010.0,N.A.
332,12:00 - 13:00,1.4892,0.0017,1.4875,1.4893,1.4866,71751.0,N.A.
333,13:00 - 14:00,1.4881,-0.0011,1.4892,1.49,1.4880000000000002,58519.0,N.A.
334,14:00 - 15:00,1.4885,0.0004,1.4881,1.4893,1.4876,61419.0,N.A.
335,15:00 - 16:00,1.4899,0.0014,1.4885,1.49,1.4885,52222.0,N.A.
336,16:00 - 17:00,1.4901,0.0002,1.4899,1.4904,1.4887,51969.0,N.A.
337,17:00 - 18:00,1.4906,0.0005,1.4901,1.4908,1.4897,32485.0,N.A.
338,18:00 - 19:00,1.4929,0.0023,1.4906,1.4929,1.4903,40887.0,N.A.
339,19:00 - 20:00,1.4905,-0.0024,1.4929,1.4929,1.4903,50716.0,N.A.
340,20:00 - 21:00,1.4906,0.0001,1.4905,1.4909,1.4897,49913.0,N.A.
341,21:00 - 22:00,1.4911,0.0005,1.4906,1.4913,1.4904,47444.0,N.A.
342,22:00 - 23:00,1.4906,-0.0005,1.4911,1.4913,1.4886,55665.0,N.A.
343,23:00 - 00:00,1.4917,0.0011,1.4905,1.4926,1.4905,71069.0,N.A.
345,00:00 - 01:00,1.4929,0.0012,1.4917,1.493,1.4916,63186.0,N.A.
346,01:00 - 02:00,1.4941,0.0012,1.4929,1.4949,1.4925,58506.0,N.A.
347,02:00 - 03:00,1.4938,-0.0003,1.4941,1.4947,1.493,80444.0,N.A.
348,03:00 - 04:00,1.4939,0.0001,1.4938,1.495,1.4897,117843.0,N.A.
349,04:00 - 05:00,1.4923,-0.0016,1.4939,1.4939,1.4917,103324.0,N.A.
350,05:00 - 06:00,1.4933,0.001,1.4923,1.4938,1.4915,79698.0,N.A.
351,06:00 - 07:00,1.4918,-0.0015,1.4933,1.4936,1.4917,76195.0,N.A.
352,07:00 - 08:00,1.4904,-0.0014,1.4918,1.4936,1.4904,70155.0,N.A.
353,08:00 - 09:00,1.4895,-0.0009,1.4904,1.492,1.4892,86942.0,N.A.
354,09:00 - 10:00,1.4904,0.0009,1.4895,1.4905,1.4887,101887.0,N.A.
355,10:00 - 11:00,1.4893,-0.0011,1.4904,1.4925,1.4886,123813.0,N.A.
356,11:00 - 12:00,1.4912,0.0019,1.4893,1.4915,1.4886,106972.0,N.A.
357,12:00 - 13:00,1.4896,-0.0016,1.4912,1.4916,1.4895,59966.0,N.A.
358,13:00 - 14:00,1.4895,-0.0001,1.4896,1.49,1.4895,52302.0,N.A.
359,14:00 - 15:00,1.4914,0.0019,1.4895,1.4914,1.4895,57396.0,N.A.
360,15:00 - 16:00,1.4919,0.0005,1.4914,1.492,1.4907,56291.0,N.A.
361,16:00 - 17:00,1.4895,-0.0024,1.4919,1.4925,1.4887,60911.0,N.A.
363,13:00 - 14:00,1.4909999999999999,0.0015,1.4899,1.4913,1.4895,4224.0,N.A.
364,14:00 - 15:00,1.4921,0.0011,1.4909999999999999,1.4927,1.4907,4385.0,N.A.
365,15:00 - 16:00,1.4917,-0.0004,1.4921,1.4929,1.4909999999999999,5485.0,N.A.
366,16:00 - 17:00,1.4902,-0.0015,1.4917,1.4921,1.4902,8432.0,N.A.
367,17:00 - 18:00,1.4905,0.0003,1.4902,1.4911,1.4892,23206.0,N.A.
368,18:00 - 19:00,1.4908,0.0003,1.4905,1.4914,1.4902,45864.0,N.A.
369,19:00 - 20:00,1.4911,0.0003,1.4908,1.4914,1.4903,51058.0,N.A.
370,20:00 - 21:00,1.4917,0.0006,1.4911,1.492,1.4909999999999999,53865.0,N.A.
371,21:00 - 22:00,1.4915,-0.0002,1.4917,1.4918,1.4911,37257.0,N.A.
372,22:00 - 23:00,1.4914,-0.0001,1.4915,1.4918,1.4909999999999999,38033.0,N.A.
373,23:00 - 00:00,1.4917,0.0003,1.4914,1.4921,1.4913,36840.0,N.A.
375,00:00 - 01:00,1.4918,0.0001,1.4917,1.492,1.4914,35454.0,N.A.
376,01:00 - 02:00,1.4926,0.0008,1.4918,1.493,1.4916,37364.0,N.A.
377,02:00 - 03:00,1.4911,-0.0015,1.4926,1.4926,1.4903,69211.0,N.A.
378,03:00 - 04:00,1.4898,-0.0013,1.4911,1.4922,1.4894,74066.0,N.A.
379,04:00 - 05:00,1.4907,0.0009,1.4898,1.4912,1.4894,70410.0,N.A.
380,05:00 - 06:00,1.4893,-0.0014,1.4907,1.4909,1.4885,77421.0,N.A.
381,06:00 - 07:00,1.4897,0.0004,1.4893,1.4898,1.4885,76019.0,N.A.
382,07:00 - 08:00,1.4898,0.0001,1.4897,1.4909,1.489,68813.0,N.A.
383,08:00 - 09:00,1.4911,0.0013,1.4898,1.4921,1.4892,83011.0,N.A.
384,09:00 - 10:00,1.4914,0.0003,1.4911,1.4918,1.4901,102842.0,N.A.
385,10:00 - 11:00,1.4885,-0.0029,1.4914,1.4923,1.4885,106514.0,N.A.
386,11:00 - 12:00,1.4905,0.002,1.4885,1.4909,1.4878,118961.0,N.A.
387,12:00 - 13:00,1.4883,-0.0022,1.4905,1.4912,1.4881,73809.0,N.A.
388,13:00 - 14:00,1.4880000000000002,-0.0003,1.4883,1.4894,1.4880000000000002,52219.0,N.A.
389,14:00 - 15:00,1.4886,0.0006,1.4880000000000002,1.4891,1.4880000000000002,62296.0,N.A.
390,15:00 - 16:00,1.4882,-0.0004,1.4886,1.4886,1.4881,40687.0,N.A.
391,16:00 - 17:00,1.4885,0.0003,1.4882,1.4887,1.4882,45930.0,N.A.
392,17:00 - 18:00,1.4885,0.0,1.4885,1.4888,1.4882,32084.0,N.A.
393,18:00 - 19:00,1.4893,0.0008,1.4885,1.4899,1.4884,79555.0,N.A.
394,19:00 - 20:00,1.489,-0.0003,1.4893,1.4897,1.4888,55855.0,N.A.
395,20:00 - 21:00,1.4892,0.0002,1.489,1.4895,1.4886,62119.0,N.A.
396,21:00 - 22:00,1.4888,-0.0004,1.4892,1.4892,1.4885,61789.0,N.A.
397,22:00 - 23:00,1.4884,-0.0004,1.4888,1.4889,1.4879,45910.0,N.A.
398,23:00 - 00:00,1.4888,0.0004,1.4884,1.4889,1.4882,38620.0,N.A.
400,00:00 - 01:00,1.4887,-0.0001,1.4888,1.4888,1.4882,33931.0,N.A.
401,01:00 - 02:00,1.4887,0.0,1.4887,1.489,1.4883,33167.0,N.A.
402,02:00 - 03:00,1.4894,0.0007,1.4887,1.4897,1.4885,51331.0,N.A.
403,03:00 - 04:00,1.4896,0.0002,1.4894,1.49,1.4885,62336.0,N.A.
404,04:00 - 05:00,1.4889,-0.0007,1.4896,1.4908,1.4886,86075.0,N.A.
405,05:00 - 06:00,1.4885,-0.0004,1.4889,1.4898,1.4885,67760.0,N.A.
406,06:00 - 07:00,1.4873,-0.0012,1.4885,1.4891,1.4871,70602.0,N.A.
407,07:00 - 08:00,1.4873,0.0,1.4873,1.4878,1.4865,68352.0,N.A.
408,08:00 - 09:00,1.4863,-0.001,1.4873,1.4878,1.486,99022.0,N.A.
409,09:00 - 10:00,1.484,-0.0023,1.4863,1.4865,1.4827,97289.0,N.A.
410,10:00 - 11:00,1.4825,-0.0015,1.484,1.4849,1.4825,93746.0,N.A.
411,11:00 - 12:00,1.4809999999999999,-0.0015,1.4825,1.4829,1.4808,93682.0,N.A.
412,12:00 - 13:00,1.482,0.001,1.4809999999999999,1.4823,1.4807,70338.0,N.A.
413,13:00 - 14:00,1.4809,-0.0011,1.482,1.4822,1.4806,42789.0,N.A.
414,14:00 - 15:00,1.4813,0.0004,1.4809,1.4816,1.4807,43580.0,N.A.
415,15:00 - 16:00,1.4815,0.0002,1.4813,1.4819,1.4809999999999999,40252.0,N.A.
416,16:00 - 17:00,1.4828,0.0013,1.4815,1.4828,1.4813,40811.0,N.A.
417,17:00 - 18:00,1.4827,-0.0001,1.4828,1.4828,1.4821,30824.0,N.A.
418,18:00 - 19:00,1.4821,-0.0006,1.4827,1.4828,1.482,47812.0,N.A.
419,19:00 - 20:00,1.4827,0.0006,1.4821,1.483,1.4821,35000.0,N.A.
420,20:00 - 21:00,1.4828,0.0001,1.4827,1.4829,1.4823,35780.0,N.A.
421,21:00 - 22:00,1.483,0.0002,1.4828,1.483,1.4827,35141.0,N.A.
422,22:00 - 23:00,1.4834,0.0004,1.483,1.4835,1.4827,31333.0,N.A.
423,23:00 - 00:00,1.4834,0.0,1.4834,1.4835,1.4831,29736.0,N.A.
425,00:00 - 01:00,1.4846,0.0012,1.4834,1.4848,1.4834,36276.0,N.A.
426,01:00 - 02:00,1.4852,0.0006,1.4846,1.4855,1.4844,42040.0,N.A.
427,02:00 - 03:00,1.4856,0.0004,1.4852,1.4861,1.4846,60437.0,N.A.
428,03:00 - 04:00,1.4835,-0.0021,1.4856,1.4857,1.4835,85522.0,N.A.
429,04:00 - 05:00,1.4846,0.0011,1.4835,1.4856,1.4832,88882.0,N.A.
430,05:00 - 06:00,1.4876,0.003,1.4846,1.4881,1.4844,73926.0,N.A.
431,06:00 - 07:00,1.4887,0.0011,1.4876,1.4891,1.4869999999999999,72616.0,N.A.
432,07:00 - 08:00,1.4884,-0.0003,1.4887,1.49,1.4882,87535.0,N.A.
433,08:00 - 09:00,1.4887,0.0003,1.4884,1.4901,1.4878,88797.0,N.A.
434,09:00 - 10:00,1.4877,-0.001,1.4887,1.4893,1.486,85973.0,N.A.
435,10:00 - 11:00,1.4868,-0.0009,1.4877,1.4889,1.4865,78800.0,N.A.
436,11:00 - 12:00,1.4862,-0.0006,1.4868,1.4882,1.4859,86965.0,N.A.
437,12:00 - 13:00,1.4879,0.0017,1.4862,1.4881,1.4857,53145.0,N.A.
438,13:00 - 14:00,1.4876,-0.0003,1.4879,1.4880000000000002,1.4861,61472.0,N.A.
439,14:00 - 15:00,1.4869999999999999,-0.0006,1.4876,1.4883,1.4855,61375.0,N.A.
440,15:00 - 16:00,1.4878,0.0008,1.4869999999999999,1.4881,1.4869,39943.0,N.A.
441,16:00 - 17:00,1.4871,-0.0007,1.4878,1.4878,1.4867,39150.0,N.A.
442,17:00 - 18:00,1.4872,0.0001,1.4871,1.4873,1.4863,32578.0,N.A.
443,18:00 - 19:00,1.4874,0.0002,1.4872,1.4875,1.4869999999999999,35250.0,N.A.
444,19:00 - 20:00,1.4880000000000002,0.0006,1.4874,1.4883,1.4874,35589.0,N.A.
445,20:00 - 21:00,1.4884,0.0004,1.4880000000000002,1.4886,1.4876,31392.0,N.A.
446,21:00 - 22:00,1.4884,0.0,1.4884,1.4886,1.4879,37070.0,N.A.
447,22:00 - 23:00,1.4877,-0.0007,1.4884,1.4886,1.4875,33503.0,N.A.
448,23:00 - 00:00,1.4884,0.0007,1.4877,1.4884,1.4876,33864.0,N.A.
450,00:00 - 01:00,1.4876,-0.0008,1.4884,1.4888,1.4876,33580.0,N.A.
451,01:00 - 02:00,1.4878,0.0002,1.4876,1.4883,1.4871,36995.0,N.A.
452,02:00 - 03:00,1.4906,0.0028,1.4878,1.4911,1.4878,59330.0,N.A.
453,03:00 - 04:00,1.4872,-0.0034,1.4906,1.4909,1.4872,74365.0,N.A.
454,04:00 - 05:00,1.4892,0.002,1.4872,1.4893,1.4869999999999999,70956.0,N.A.
455,05:00 - 06:00,1.4893,0.0001,1.4892,1.4908,1.4889,63558.0,N.A.
456,06:00 - 07:00,1.492,0.0027,1.4893,1.4924,1.4887,60794.0,N.A.
457,07:00 - 08:00,1.4908,-0.0012,1.492,1.4937,1.4908,63743.0,N.A.
458,08:00 - 09:00,1.4915,0.0007,1.4908,1.4929,1.4902,75437.0,N.A.
459,09:00 - 10:00,1.4922,0.0007,1.4915,1.4934,1.4915,54392.0,N.A.
460,10:00 - 11:00,1.4941,0.0019,1.4922,1.4942,1.4909,56064.0,N.A.
461,11:00 - 12:00,1.4941,0.0,1.4941,1.4944,1.4928,50285.0,N.A.
462,12:00 - 13:00,1.4927,-0.0014,1.4941,1.4945,1.4919,56069.0,N.A.
463,13:00 - 14:00,1.4922,-0.0005,1.4927,1.4936,1.492,53937.0,N.A.
464,14:00 - 15:00,1.4912,-0.001,1.4922,1.4925,1.4908,29774.0,N.A.
465,15:00 - 16:00,1.4912,0.0,1.4912,1.4925,1.4909,22137.0,N.A.
466,16:00 - 17:00,1.4909999999999999,-0.0002,1.4912,1.4916,1.4905,20554.0,N.A.
467,17:00 - 18:00,1.4912,0.0002,1.4909999999999999,1.4922,1.4884,9599.0,N.A.
468,18:00 - 19:00,1.4921,0.0009,1.4912,1.4923,1.4908,10482.0,N.A.
469,19:00 - 20:00,1.4932,0.0011,1.4921,1.4937,1.4911,12836.0,N.A.
470,20:00 - 21:00,1.4939,0.0007,1.4932,1.494,1.4921,14300.0,N.A.
471,21:00 - 22:00,1.4934,-0.0005,1.4939,1.4943,1.4932,12921.0,N.A.
472,22:00 - 23:00,1.4938,0.0004,1.4934,1.4939,1.493,11421.0,N.A.
473,23:00 - 00:00,1.4936,-0.0002,1.4938,1.4941,1.4933,7945.0,N.A.
475,00:00 - 01:00,1.4938,0.0002,1.4936,1.4942,1.4933,9206.0,N.A.
476,01:00 - 02:00,1.4942,0.0004,1.4938,1.4944,1.4936,10429.0,N.A.
477,02:00 - 03:00,1.4936,-0.0006,1.4942,1.4943,1.4934,8260.0,N.A.
478,03:00 - 04:00,1.4913,-0.0023,1.4936,1.4958,1.4911,635.0,N.A.
480,13:00 - 14:00,1.4914,0.0001,1.4915,1.4949,1.4895,3002.0,N.A.
481,14:00 - 15:00,1.493,0.0016,1.4914,1.4932,1.4895,2658.0,N.A.
482,15:00 - 16:00,1.4905,-0.0025,1.493,1.4969,1.4875,4367.0,N.A.
483,16:00 - 17:00,1.4912,0.0007,1.4905,1.4916,1.4895,7036.0,N.A.
484,17:00 - 18:00,1.4921,0.0009,1.4912,1.4931,1.4906,20994.0,N.A.
485,18:00 - 19:00,1.4924,0.0003,1.4921,1.4935,1.4921,47017.0,N.A.
486,19:00 - 20:00,1.4919,-0.0005,1.4924,1.4926,1.4916,45090.0,N.A.
487,20:00 - 21:00,1.492,0.0001,1.4919,1.4921,1.4908,40156.0,N.A.
488,21:00 - 22:00,1.4922,0.0002,1.492,1.4925,1.4919,36171.0,N.A.
489,22:00 - 23:00,1.4926,0.0004,1.4922,1.4926,1.492,29546.0,N.A.
490,23:00 - 00:00,1.4921,-0.0005,1.4926,1.4926,1.492,25232.0,N.A.
492,00:00 - 01:00,1.4923,0.0002,1.4921,1.4923,1.4918,30497.0,N.A.
493,01:00 - 02:00,1.4913,-0.001,1.4923,1.4924,1.4912,47174.0,N.A.
494,02:00 - 03:00,1.4923,0.001,1.4913,1.4927,1.4907,80331.0,N.A.
495,03:00 - 04:00,1.4921,-0.0002,1.4923,1.4929,1.4918,65276.0,N.A.
496,04:00 - 05:00,1.4927,0.0006,1.4921,1.4932,1.492,48904.0,N.A.
497,05:00 - 06:00,1.4913,-0.0014,1.4927,1.4929,1.4913,48628.0,N.A.
498,06:00 - 07:00,1.4908,-0.0005,1.4913,1.4919,1.4908,50108.0,N.A.
499,07:00 - 08:00,1.4909,0.0001,1.4908,1.4909,1.4897,54037.0,N.A.
500,08:00 - 09:00,1.4906,-0.0003,1.4909,1.4909999999999999,1.4898,61503.0,N.A.
501,09:00 - 10:00,1.4897,-0.0009,1.4906,1.4913,1.4894,58364.0,N.A.
502,10:00 - 11:00,1.4906,0.0009,1.4897,1.4906,1.4882,77105.0,N.A.
503,11:00 - 12:00,1.4882,-0.0024,1.4906,1.4906,1.4879,65146.0,N.A.
504,12:00 - 13:00,1.4878,-0.0004,1.4882,1.4885,1.4877,42674.0,N.A.
505,13:00 - 14:00,1.4879,0.0001,1.4878,1.4888,1.4877,44861.0,N.A.
506,14:00 - 15:00,1.4885,0.0006,1.4879,1.4886,1.4874,43590.0,N.A.
507,15:00 - 16:00,1.4878,-0.0007,1.4885,1.4886,1.4876,38639.0,N.A.
508,16:00 - 17:00,1.4880000000000002,0.0002,1.4878,1.4882,1.4876,34150.0,N.A.
509,17:00 - 18:00,1.4882,0.0002,1.4880000000000002,1.4883,1.4877,32260.0,N.A.
510,18:00 - 19:00,1.4892,0.001,1.4882,1.4893,1.4882,43173.0,N.A.
511,19:00 - 20:00,1.4894,0.0002,1.4892,1.4898,1.489,56551.0,N.A.
512,20:00 - 21:00,1.4897,0.0003,1.4894,1.4897,1.4892,36033.0,N.A.
513,21:00 - 22:00,1.4904,0.0007,1.4897,1.4905,1.4897,31440.0,N.A.
514,22:00 - 23:00,1.4904,0.0,1.4904,1.4906,1.4901,28160.0,N.A.
515,23:00 - 00:00,1.4902,-0.0002,1.4904,1.4905,1.4902,27017.0,N.A.
517,00:00 - 01:00,1.4903,0.0001,1.4903,1.4906,1.4902,34184.0,N.A.
518,01:00 - 02:00,1.4905,0.0002,1.4903,1.4907,1.4902,29437.0,N.A.
519,02:00 - 03:00,1.4898,-0.0007,1.4905,1.4909,1.4891,51861.0,N.A.
520,03:00 - 04:00,1.4884,-0.0014,1.4898,1.4914,1.4869,74791.0,N.A.
521,04:00 - 05:00,1.4871,-0.0013,1.4884,1.4892,1.4866,72319.0,N.A.
522,05:00 - 06:00,1.4844,-0.0027,1.4871,1.4875,1.484,73130.0,N.A.
523,06:00 - 07:00,1.4824,-0.002,1.4844,1.4848,1.4822,65699.0,N.A.
524,07:00 - 08:00,1.4821,-0.0003,1.4824,1.4835,1.4811,63956.0,N.A.
525,08:00 - 09:00,1.4799,-0.0022,1.4821,1.4822,1.4791,90665.0,N.A.
526,09:00 - 10:00,1.4807,0.0008,1.4799,1.4811,1.4797,81044.0,N.A.
527,10:00 - 11:00,1.4795,-0.0012,1.4807,1.4812,1.4793,83363.0,N.A.
528,11:00 - 12:00,1.4794,-0.0001,1.4795,1.4804,1.4786,70677.0,N.A.
529,12:00 - 13:00,1.4807,0.0013,1.4794,1.4809,1.4792,48214.0,N.A.
530,13:00 - 14:00,1.4821,0.0014,1.4807,1.4824,1.4804,45946.0,N.A.
531,14:00 - 15:00,1.483,0.0009,1.4821,1.4831,1.4816,42329.0,N.A.
532,15:00 - 16:00,1.4825,-0.0005,1.483,1.4831,1.4823,39264.0,N.A.
533,16:00 - 17:00,1.4817,-0.0008,1.4825,1.4826,1.4815,40486.0,N.A.
534,17:00 - 18:00,1.4813,-0.0004,1.4817,1.4824,1.4812,33264.0,N.A.
535,18:00 - 19:00,1.4821,0.0008,1.4813,1.4823,1.4813,42024.0,N.A.
536,19:00 - 20:00,1.4821,0.0,1.4821,1.4827,1.4819,41214.0,N.A.
537,20:00 - 21:00,1.482,-0.0001,1.4821,1.4825,1.4815,34854.0,N.A.
538,21:00 - 22:00,1.4831,0.0011,1.482,1.4835,1.482,41258.0,N.A.
539,22:00 - 23:00,1.4829,-0.0002,1.4831,1.4834,1.4827,32569.0,N.A.
540,23:00 - 00:00,1.4834,0.0005,1.4829,1.4835,1.4829,30919.0,N.A.
542,00:00 - 01:00,1.4834,0.0,1.4835,1.4839,1.4833,34198.0,N.A.
543,01:00 - 02:00,1.4837,0.0003,1.4834,1.4844,1.4834,41682.0,N.A.
544,02:00 - 03:00,1.4815,-0.0022,1.4837,1.4838,1.4815,51982.0,N.A.
545,03:00 - 04:00,1.4816,0.0001,1.4815,1.4831,1.4812,71678.0,N.A.
546,04:00 - 05:00,1.4837,0.0021,1.4816,1.4842,1.4816,73938.0,N.A.
547,05:00 - 06:00,1.4818,-0.0019,1.4837,1.4839,1.4813,68405.0,N.A.
548,06:00 - 07:00,1.4809,-0.0009,1.4818,1.4822,1.4802,67114.0,N.A.
549,07:00 - 08:00,1.4804,-0.0005,1.4809,1.4812,1.4793,76000.0,N.A.
550,08:00 - 09:00,1.4813,0.0009,1.4804,1.4813,1.4794,85045.0,N.A.
551,09:00 - 10:00,1.4825,0.0012,1.4813,1.4848,1.4813,77878.0,N.A.
552,10:00 - 11:00,1.4833,0.0008,1.4825,1.4849,1.4821,105681.0,N.A.
553,11:00 - 12:00,1.4831,-0.0002,1.4833,1.4845,1.4826,74224.0,N.A.
554,12:00 - 13:00,1.4826,-0.0005,1.4831,1.4834,1.4825,44309.0,N.A.
555,13:00 - 14:00,1.4823,-0.0003,1.4826,1.4836,1.4821,53712.0,N.A.
556,14:00 - 15:00,1.4834,0.0011,1.4823,1.4834,1.4817,49612.0,N.A.
557,15:00 - 16:00,1.4818,-0.0016,1.4834,1.4834,1.4818,56602.0,N.A.
558,16:00 - 17:00,1.4816,-0.0002,1.4818,1.4821,1.4812,43643.0,N.A.
559,17:00 - 18:00,1.4809,-0.0007,1.4816,1.4824,1.4809,28456.0,N.A.
560,18:00 - 19:00,1.4818,0.0009,1.4809,1.4818,1.4809,32372.0,N.A.
561,19:00 - 20:00,1.4821,0.0003,1.4818,1.4822,1.4815,38384.0,N.A.
562,20:00 - 21:00,1.4823,0.0002,1.4821,1.4824,1.4817,35640.0,N.A.
563,21:00 - 22:00,1.4819,-0.0004,1.4823,1.4826,1.4819,33419.0,N.A.
564,22:00 - 23:00,1.4822,0.0003,1.4819,1.4823,1.4819,25876.0,N.A.
565,23:00 - 00:00,1.4824,0.0002,1.4822,1.4825,1.4821,28152.0,N.A.
567,00:00 - 01:00,1.4823,-0.0001,1.4824,1.4828,1.4823,24912.0,N.A.
568,01:00 - 02:00,1.4823,0.0,1.4823,1.4829,1.4821,34700.0,N.A.
569,02:00 - 03:00,1.4833,0.001,1.4823,1.4833,1.4821,49878.0,N.A.
570,03:00 - 04:00,1.4829,-0.0004,1.4833,1.4845,1.4819,60922.0,N.A.
571,04:00 - 05:00,1.4825,-0.0004,1.4829,1.4833,1.4815,61969.0,N.A.
572,05:00 - 06:00,1.4814,-0.0011,1.4825,1.4837,1.4812,76189.0,N.A.
573,06:00 - 07:00,1.4818,0.0004,1.4814,1.4831,1.4808,73106.0,N.A.
574,07:00 - 08:00,1.4821,0.0003,1.4818,1.4841,1.4811,83331.0,N.A.
575,08:00 - 09:00,1.4821,0.0,1.4821,1.4839,1.4817,106231.0,N.A.
576,09:00 - 10:00,1.4799,-0.0022,1.4821,1.4828,1.4797,85504.0,N.A.
577,10:00 - 11:00,1.474,-0.0059,1.4799,1.4807,1.4739,123828.0,N.A.
578,11:00 - 12:00,1.4745,0.0005,1.474,1.4755,1.4734,107404.0,N.A.
579,12:00 - 13:00,1.4734,-0.0011,1.4745,1.475,1.4733,75552.0,N.A.
580,13:00 - 14:00,1.4739,0.0005,1.4734,1.4752,1.4732,69098.0,N.A.
581,14:00 - 15:00,1.4727,-0.0012,1.4739,1.474,1.4727,54834.0,N.A.
582,15:00 - 16:00,1.4741,0.0014,1.4727,1.4753,1.4727,64326.0,N.A.
583,16:00 - 17:00,1.4736,-0.0005,1.4741,1.4751,1.4728,37462.0,N.A.
584,17:00 - 18:00,1.4746,0.001,1.4736,1.476,1.4736,454.0,N.A.
